
10.0,50.0,20.0,399.9813983440399
10.0,50.0,40.0,555.7071011066437
10.0,50.0,60.0,834.8820159435272
10.0,50.0,80.0,1386.3490290641785
10.0,50.0,100.0,1372.7592442035675
