1,1,1,25.908125638961792
1,1,1,6.136758089065552
10,10,20,2243.2024006843567
10,10,50,5629.506008863449
10,10,100,11372.329513072968
10,10,10,1272.2208919525146
10,10,30,3898.7987015247345
10,10,40,5060.453489780426
